AC DEXAMETASONA, ACETATO DEXAMETASONA,
HEMITARTARATO ZOLPIDEM, HEMITARTARATO ZOLPIDEM
LOSARTANA POTASSICA, LOSARTANA POTASSICA
MELOXICAM, MELOXICAM
MELOXICAM, MELOXICAM
MONONITRATO ISOSSORBIDA, MONONITRATO ISOSSORBIDA
MONONITRATO ISOSSORBIDA, MONONITRATO ISOSSORBIDA
MONONITRATO ISOSSORBIDA, MONONITRATO ISOSSORBIDA
OXCARBAZEPINA, OXCARBAZEPINA
OXCARBAZEPINA, OXCARBAZEPINA
ACICLOVIR, ACICLOVIR
ALBENDAZOL, ALBENDAZOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CLORIDRATO BIPERIDENO, CLORIDRATO BIPERIDENO
CLORIDRATO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO
CLORIDRATO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO
CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL
CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL
CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL
DIMETICONA, DIMETICONA
MEBENDAZOL, MEBENDAZOL
MEBENDAZOL, MEBENDAZOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
BICALUTAMIDA, BICALUTAMIDA
CARBOPLATINA, CARBOPLATINA
CARBOPLATINA, CARBOPLATINA
CARBOPLATINA, CARBOPLATINA
CISPLATINA, CISPLATINA
CISPLATINA, CISPLATINA
CISPLATINA, CISPLATINA
CITARABINA, CITARABINA
CITARABINA, CITARABINA
CITARABINA, CITARABINA
CLORIDRATO EPIRRUBICINA, CLORIDRATO EPIRRUBICINA
CLORIDRATO EPIRRUBICINA, CLORIDRATO EPIRRUBICINA
CLORIDRATO EPIRRUBICINA, CLORIDRATO EPIRRUBICINA
CLORIDRATO GENCITABINA, CLORIDRATO GENCITABINA
CLORIDRATO GENCITABINA, CLORIDRATO GENCITABINA
CLORIDRATO IRINOTECANO, CLORIDRATO IRINOTECANO
CLORIDRATO IRINOTECANO, CLORIDRATO IRINOTECANO
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
FLUORURACILA, FLUORURACILA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
MICOFENOLATO MOFETILA, MICOFENOLATO MOFETILA
MICOFENOLATO MOFETILA, MICOFENOLATO MOFETILA
PACLITAXEL, PACLITAXEL
PACLITAXEL, PACLITAXEL
PACLITAXEL, PACLITAXEL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
SULFATO VINCRISTINA, SULFATO VINCRISTINA
ACICLOVIR, ACICLOVIR
ACICLOVIR, ACICLOVIR
AMOXICILINA TRIIDRATADA, AMOXICILINA TRI-HIDRATADA
AMOXICILINA TRIIDRATADA, AMOXICILINA TRI-HIDRATADA
ATORVASTATINA CALCICA, ATORVASTATINA CALCICA
ATORVASTATINA CALCICA, ATORVASTATINA CALCICA
ATORVASTATINA CALCICA, ATORVASTATINA CALCICA
ATORVASTATINA CALCICA, ATORVASTATINA CALCICA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL
OXALATO ESCITALOPRAM, OXALATO ESCITALOPRAM
OXALATO ESCITALOPRAM, OXALATO ESCITALOPRAM
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
TOPIRAMATO, TOPIRAMATO
TOPIRAMATO, TOPIRAMATO
TOPIRAMATO, TOPIRAMATO
ACET PREDNISOLONA, ACETATO PREDNISOLONA
CLORIDR BETAXOLOL, CLORIDRATO BETAXOLOL
MALEATO TIMOLOL, MALEATO TIMOLOL
OFLOXACINO, OFLOXACINO
TOBRAMICINA, TOBRAMICINA
ATROPINA, ATROPINA
ATROPINA, ATROPINA
CLORANFENICOL, CLORANFENICOL
FENILEFRINA, FENILEFRINA
GENTAMICINA, GENTAMICINA
GENTAMICINA, GENTAMICINA
MALEATO TIMOLOL, MALEATO TIMOLOL
MALEATO TIMOLOL, MALEATO TIMOLOL
MALEATO TIMOLOL, MALEATO TIMOLOL
PILOCARPINA, PILOCARPINA
PILOCARPINA, PILOCARPINA
PILOCARPINA, PILOCARPINA
TOBRAMICINA, TOBRAMICINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CEFTRIAXONA DISSODICA, CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA
CLARITROMICINA, CLARITROMICINA
CLARITROMICINA, CLARITROMICINA
CLARITROMICINA, CLARITROMICINA
CLARITROMICINA, CLARITROMICINA
CLARITROMICINA, CLARITROMICINA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORETO SODIO, CLORETO SODIO 22 NA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO VANCOMICINA, CLORIDRATO VANCOMICINA
CLORIDRATO VANCOMICINA, CLORIDRATO VANCOMICINA
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
MEROPENEM, MEROPENEM
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
TEICOPLANINA, TEICOPLANINA
CLORIDRATO MEMANTINA, CLORIDRATO MEMANTINA
CLORIDRATO MEMANTINA, CLORIDRATO MEMANTINA
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
DICLOFENACO SODICO, DICLOFENACO SODICO
DICLOFENACO SODICO, DICLOFENACO SODICO
ALENDRONATO SODIO, ALENDRONATO SODIO TRI-HIDRATADO
ALENDRONATO SODIO, ALENDRONATO SODIO TRI-HIDRATADO
ALENDRONATO SODIO, ALENDRONATO SODIO TRI-HIDRATADO
ALPRAZOLAM, ALPRAZOLAM
ALPRAZOLAM, ALPRAZOLAM
ALPRAZOLAM, ALPRAZOLAM
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BISSULFATO CLOPIDOGREL, BISSULFATO CLOPIDOGREL
BISSULFATO CLOPIDOGREL, BISSULFATO CLOPIDOGREL
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CARVEDILOL, CARVEDILOL
CITALOPRAM, CITALOPRAM
CITALOPRAM, CITALOPRAM
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO NAFAZOLINA, CLORIDRATO NAFAZOLINA
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
FOSINOPRIL SODICO, FOSINOPRIL SODICO
FOSINOPRIL SODICO, FOSINOPRIL SODICO
FOSINOPRIL SODICO, FOSINOPRIL SODICO
FOSINOPRIL SODICO, FOSINOPRIL SODICO
GABAPENTINA, GABAPENTINA
GABAPENTINA, GABAPENTINA
LAMOTRIGINA, LAMOTRIGINA
LAMOTRIGINA, LAMOTRIGINA
LAMOTRIGINA, LAMOTRIGINA
LORAZEPAM, LORAZEPAM
LORAZEPAM, LORAZEPAM
NIMESULIDA, NIMESULIDA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
PRAVASTATINA SODICA, PRAVASTATINA SODICA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
RISPERIDONA, RISPERIDONA
SINVASTATINA, SINVASTATINA
SINVASTATINA, SINVASTATINA
SINVASTATINA, SINVASTATINA
SINVASTATINA, SINVASTATINA
SINVASTATINA, SINVASTATINA
ZOPICLONA, ZOPICLONA
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO SODIO, CLORETO SODIO 22 NA
FOSFATO POTASSIO, FOSFATO POTASSICO MEGALOMICINA
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
GLICOSE, GLICOSE
MANITOL, MANITOL
SULFATO MAGNESIO, SULFATO MAGNESIO DI-HIDRATADO
AC HIDROCORTISONA, ACETATO HIDROCORTISONA
AC HIDROCORTISONA, ACETATO HIDROCORTISONA
AC HIDROCORTISONA, ACETATO HIDROCORTISONA
CETOCONAZOL, CETOCONAZOL
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
LORATADINA, LORATADINA
MELOXICAM, MELOXICAM
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
PIROXICAM, PIROXICAM
PIROXICAM, PIROXICAM
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMPICILINA SODICA, AMPICILINA SODICA
AMPICILINA SODICA, AMPICILINA SODICA
AMPICILINA SODICA, AMPICILINA SODICA
AMPICILINA SODICA, AMPICILINA SODICA
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BROMIDRATO CITALOPRAM, BROMIDRATO CITALOPRAM
BROMIDRATO CITALOPRAM, BROMIDRATO CITALOPRAM
BROMIDRATO CITALOPRAM, BROMIDRATO CITALOPRAM
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CEFADROXILA, CEFADROXILA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFOTAXIMA SODICA, CEFOTAXIMA SODICA
CEFTAZIDIMA, CEFTAZIDIMA
CEFTAZIDIMA, CEFTAZIDIMA
CEFTAZIDIMA, CEFTAZIDIMA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFTRIAXONA SODICA, CEFTRIAXONA SODICA
CEFUROXIMA SODICA, CEFUROXIMA SODICA
CEFUROXIMA SODICA, CEFUROXIMA SODICA
CEFUROXIMA SODICA, CEFUROXIMA SODICA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
ESTAVUDINA, ESTAVUDINA
FINASTERIDA, FINASTERIDA
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
OXACILINA SODICA, OXACILINA SODICA HIDRATADA
OXACILINA SODICA, OXACILINA SODICA HIDRATADA
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
ACIDO ACETILSALICILICO, ACIDO ACETILSALICILICO
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
GLICINA, GLICINA
SORBITOL, SORBITOL
VACINA INFLUENZA A INATIVADA, VACINA INFLUENZA TRIVALENTE FRAGMENTADA, INATIVADA
VACINA MENINGOCOCICA C CONJUGADA, VACINA MENINGOCOCICA ACWY CONJUGADA
VACINA MENINGOCOCICA C CONJUGADA, VACINA MENINGOCOCICA ACWY CONJUGADA
VACINA MENINGOCOCICA C CONJUGADA, VACINA MENINGOCOCICA ACWY CONJUGADA
VACINA MENINGOCOCICA C CONJUGADA, VACINA MENINGOCOCICA ACWY CONJUGADA
AGUA PARA INJETAVEIS, AGUA PARA INJETAVEIS
MEBENDAZOL, MEBENDAZOL
METRONIDAZOL, METRONIDAZOL
ACIDO VALPROICO, ACIDO VALPROICO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
BESILATO ANLODIPINO, BESILATO ANLODIPINO
VALPROATO SODIO, VALPROATO SODIO
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO OXIMETAZOLINA, CLORIDRATO OXIMETAZOLINA
CLORIDRATO OXIMETAZOLINA, CLORIDRATO OXIMETAZOLINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO TICLOPIDINA, CLORIDRATO TICLOPIDINA
CLORIDRATO TICLOPIDINA, CLORIDRATO TICLOPIDINA
DICLOFENACO SODICO, DICLOFENACO SODICO
FUROSEMIDA, FUROSEMIDA
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LOSARTANA POTASSICA, LOSARTANA POTASSICA
LOVASTATINA, LOVASTATINA
LOVASTATINA, LOVASTATINA
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
ACICLOVIR, ACICLOVIR
CLORIDRATO LIDOCAINA, CLORIDRATO LIDOCAINA
CLORIDRATO LIDOCAINA, CLORIDRATO LIDOCAINA
